,NEM_close,EOS_close,Monero_close,USDCoin_close,BinanceCoin_close,Iota_close,Bitcoin_close,Cardano_close,Tether_close,ChainLink_close,Litecoin_close,XRP_close,Ethereum_close,Tron_close,Stellar_close,Dogecoin_close,Ethereum_close_t+1
0,,,,,,,,,,,,,,,,,-0.009706906685615468
1,-0.03404770778978761,-0.005052658652804909,-0.0018913735770712536,0.00274119539955886,-0.005479109091084178,-0.009809914906227402,-0.008597485337155208,-0.019434485761399167,-0.0032875893252164445,0.023987966277317252,-0.012458846632705023,-0.03640667948993137,-0.009706906685615468,-0.026993526005349544,-0.009519709734948645,-0.014782503762173826,-0.16065093081866866
2,-0.12577797927960943,-0.13650402217724789,-0.1152398663834513,0.000158475466016883,-0.09940743609604952,-0.1760806660145161,-0.050002049948903116,-0.16225133888767518,-0.00047911327808103366,-0.12838461339443052,-0.11639514468333167,-0.17140836571962437,-0.16065093081866866,-0.1745435757472974,-0.14303394551994475,-0.09929679704020733,0.03814268149172295
3,0.013853472085060492,0.02014468405265024,0.0032375677398788216,0.0029115252827349725,0.024471795401082908,0.01443836503574314,0.002931473217139935,0.03206403220781717,0.0010835567245974786,0.026639094198238178,0.045257939218862786,0.09392373345861715,0.03814268149172295,0.08641037402289631,0.04344634050918428,0.049293366423556195,0.015829042276860772
4,0.011975063831454413,0.014356459537990807,0.014179467574894078,-0.005223556363061821,0.0011984543926186753,-0.005798726489990358,0.0018184484061083417,-0.0015202031308261255,-0.006091930204345286,0.02430303458644678,-0.0018654869966779897,-0.0005654772556459298,0.015829042276860772,0.03637131284166828,-0.005656569397126332,-0.01242052540899874,-0.020646413899049754
5,-0.00788316991618887,-0.016486768901637028,-0.012042648599430161,0.008814508204044058,-0.0045721545098925676,-0.0043548592902978855,0.0007858746195905653,-0.02475561744725907,0.0015424383075282044,0.020201164836612495,-0.02365495642803428,-0.0372232487741061,-0.020646413899049754,0.0024485777455260926,-0.02172152134444394,-0.004542831724172691,0.07147638147306035
6,0.04654530790819278,0.05878129541790744,0.06146253480927988,0.010321653826096178,0.08627802803909557,0.04471059039476777,0.048579462813924223,0.049035738481671975,-0.00953141263377022,0.04412759311862868,0.051587164717920464,0.10917810189294941,0.07147638147306035,0.06178034408019495,0.06118185625095185,0.011558183492463625,0.001983748521725781
7,-0.005258758468962732,-0.006221863159222352,0.0026701771092998428,-0.0052298402804829,-0.029584823722143105,-0.006105957958718378,-6.518568825475413e-05,0.013705260680743514,-0.00508703876392913,0.056551387065051806,-0.01478509318581045,0.05127694962845064,0.001983748521725781,-0.028841630186031364,0.022318285568226015,-0.038433307077408996,-0.01445364553588424
8,-0.0035726186013578243,-0.004609167940349268,-0.018930117789468848,-0.009046141194208213,-0.01063141176118032,0.017494754360748432,-0.007834920885188335,0.02103311006703268,-0.004027064498662747,0.050503699368808164,-0.007325932803385338,-0.00437211458512754,-0.01445364553588424,-0.005115278507619503,0.054500872891243946,-0.08338897381675114,-0.018016930409545884
9,-0.01321101147525039,-0.010585872322812717,-0.02324367418993567,0.0026674833776267892,-0.018970222535885206,-0.033969204280878795,-0.010347730818421219,-0.029417995979764577,0.009918402018070038,-0.0001459009783324472,-0.021336970232206376,-0.022366653353182442,-0.018016930409545884,0.0015350460926475407,-0.003955857456021783,-0.04629110186260321,0.0018440930012981749
10,-0.004029495269976202,-0.0039050244274124735,0.007870725758650554,-0.007793948112603366,0.005163339364261832,-0.011963592763920006,-0.0017447129792750316,0.009386246991928804,0.006987759696102769,-0.03962718186955616,0.009389474726283042,-0.007749194385274882,0.0018440930012981749,-0.00811668246054964,0.014203264119740044,0.019185827794940824,0.008359225826719108
11,0.016437316184679807,0.007248210914313269,0.0005398995401213469,-0.0005461876104788654,-0.001240945043130992,0.013799578141238555,0.003678034339662961,0.0066643458813973044,-0.003929283029871056,0.024280548211626618,0.006463586451176173,0.01094945153662219,0.008359225826719108,0.0034310874802692126,0.005472446294672029,0.01817144646771962,-0.0014019373996009277
12,0.04081528044094762,0.009429695163605034,0.012728972142726391,0.006428663692457537,-0.0011614997185952491,-0.003502010825499946,-0.0010540606762938776,-0.006138183799700769,-0.0002876510294959056,0.002764546910989596,-0.008376621916391214,-0.005351180766240304,-0.0014019373996009277,0.0016475828552031668,-0.010066262050437813,-0.007487756595180084,-0.005352390051768907
13,0.007560118115538694,-0.007383299066023752,0.0034253092293055065,-0.0035541514463419688,-0.001688339679574602,-0.005719897492294623,0.0007420148557235606,-0.0012797667687668435,0.0004575272381215356,0.05013569451654276,-0.013453448686403635,-0.007849895115766836,-0.005352390051768907,-0.01594038782628815,0.0026352368817328387,-0.03360819949749294,0.0014310638881809279
14,-0.011419679195594945,0.006631977276653878,0.02827612364877674,0.0012781135440405045,0.007837069554891718,0.0061874772969376934,-0.0017604005450767568,-0.013632266638161528,0.004028463472486754,0.12153748037425327,0.006463118655885891,0.019750214628268425,0.0014310638881809279,-0.01401470767344093,-0.0006024071529660002,-0.044411560566529285,-0.0023686477174850173
15,-0.00551748076752312,-0.007167757639733319,-0.013758506851588748,-0.0005640269545514887,-0.005892025771492282,-0.00302806589136273,0.0031038923736901314,-0.005651357784196898,0.000657920041459148,-0.058938118173119336,-0.0005005586081805458,-0.010433755069709894,-0.0023686477174850173,0.00011500617625759268,-0.018392750242553157,-0.062399769875229105,-0.005557953809626648
16,-0.020069726572805036,-0.0011115510226084035,-0.0058719027582982974,-0.002029662778954777,-0.005442612453977813,0.002573434426246024,-0.0030096184635090006,-0.006209575528755784,0.00018106193329625597,0.06228963174179447,-0.005339426830429428,0.0017824454276447188,-0.005557953809626648,-0.014305974948572553,-0.008891318977119811,-0.04966840008794948,0.0030090914023845894
17,-0.009223594509745414,0.0024079391278941653,-0.012264630085965345,0.0036310604482276965,0.0010730189387844202,-0.007507720777718663,-0.00023779046336713794,-0.0019835037476712003,0.0010093133938315901,-0.012838583369694123,-0.0025978948819365133,0.002698383589635922,0.0030090914023845894,0.019085024931082994,-0.006938373662188191,0.07193569128372634,0.004332879225295017
18,-0.03779695592741383,-0.0009467534709652892,-0.010655316231503176,-0.003351027549598151,-0.004970791575111266,-0.026684330826821756,0.0008695316421483135,-0.011217876973710128,0.003342126453213634,0.028327582655864214,-0.0032035225311858317,-0.006401212311229587,0.004332879225295017,-0.013211507070021833,-0.022439116109926438,0.052770011494656544,0.005660839332060075
19,0.01412824247400657,0.008082902709723339,0.010365836052319999,0.002806871379830156,0.001278167062856994,0.010496267387002822,0.000927414750369504,0.0038498582714330265,0.00539322946298304,-0.008812595079709329,0.00010590772548724203,0.013274956831190288,0.005660839332060075,0.01207790701171696,0.017970799090750056,-0.03140376473280693,-0.039534294868673436
20,-0.05698835942796365,-0.05143007761882912,-0.03322664228014027,-0.0026704382485880362,-0.02732758237222488,-0.07008528886588472,-0.02370501927882851,-0.04837603052767392,-0.0015964697386857685,-0.05063026736413834,-0.05518363417569194,-0.045181074640034846,-0.039534294868673436,-0.05817448524729352,-0.045149460430882304,-0.05306190760991292,0.0015665637500190677
21,0.023736351597831273,-0.0020209047046272355,0.010493851489831396,-0.0036593710641926736,-0.0016569849680195814,0.007095036380503128,0.00025897612840175555,0.0002929902092436709,-0.00018859236862989182,0.07715450032046056,0.0034174692387012318,0.007349710314961788,0.0015665637500190677,0.00027496427718198824,0.012304537298128526,0.0007719498882361453,-0.0008858247787969509
22,0.0056500622361066455,0.011774189465731721,0.012491102161809042,-0.008255364892304051,-0.002352179174691993,0.03012680648748467,-0.002630137332320981,0.0008241525514987025,-0.008577554679528143,0.12351857196776295,0.004110554417119605,0.008145984679343243,-0.0008858247787969509,5.407646412036726e-05,-0.007205910445904462,-0.022444596233608727,0.007553918563590223
23,0.005931611617883581,0.015532265389855748,0.0004526455688886877,-0.0038980876889077587,0.01967547111786927,0.01898289600131009,0.009524171324282404,0.016680367320998535,0.003641250776726057,0.01576542751223209,0.01679560692940152,0.016369970248582666,0.007553918563590223,0.017253965392934223,-0.0023537729727795,0.0034059963602066645,0.008864998592059026
24,0.02431470945611025,0.014889169772919875,0.018280532532416904,0.007523410532170205,0.00249863339623535,0.021532547281523762,0.001671427989049512,0.02421988107366735,0.001795869801960226,-0.02575570695417706,0.021061467738438422,0.006501770816418784,0.008864998592059026,0.0126069218468301,0.050680661149610895,-0.0008896490916842081,-0.002237894684377073
25,-0.0018992599952035727,-0.007649993651457465,0.010276044620911362,0.0038211184546721455,-0.004478182570290756,-0.012264668439954884,-0.004254559798636204,-0.015223782717355805,0.0059708042568653585,0.08436388615428259,-0.006960746687654784,-0.0065796788645803295,-0.002237894684377073,-0.006955532710689383,0.0062413551681153034,-0.010592540964273645,0.036466086539518106
26,0.017578523052235617,0.02534908619479581,0.0461227507088251,-0.0060978890006873065,0.010212786496834658,0.04103778527568802,0.0023375872075657167,0.06646026514155245,-0.01073108452492566,-0.07188355729230933,0.051774062550271394,0.015414765607340453,0.036466086539518106,0.02521970881698632,0.02516694526231822,-0.015441523099340104,0.007735461669703181
27,-0.011398158669789549,0.003433462218152439,-0.004034133600486656,0.0010815210255104013,0.004670975140067091,0.01345540631945119,0.006827025170440315,-0.0010625835472711787,0.004519028874045539,-0.044897181723664414,-0.0012347866635578075,0.07504144234489107,0.007735461669703181,0.02028530915653337,0.020241021693607752,-0.014573737890358207,0.044769980534790976
28,0.039897680756710185,0.047545546651255766,0.013911715838160754,0.001774221325099079,0.011196680075802545,0.024052709778402903,0.006441151088998565,0.06308873605845422,-0.00038261093703428894,0.005706652706453319,0.04479861353632275,0.1038736500124644,0.044769980534790976,0.028481665691026725,0.07734181374199389,0.020432221124061956,-0.0058090564517605525
29,-0.007688151039663915,-0.013690642458100477,-0.012232713873190804,0.0037780354215806167,0.003692945676278203,-0.022865123316102465,0.01069956554780127,-0.029754522410700646,0.0004774394739703869,-0.004077543558865249,-0.03139148915633361,-0.024355285204341715,-0.0058090564517605525,-0.026497252409771632,-0.033426708233557756,-0.015902690038228195,-0.02280104796415927
30,-0.04005191321482704,-0.025610753365737038,-0.027673903491072793,-0.0004580304689832948,-0.0169075260799455,-0.040839134741551986,-0.01170265874851073,-0.02610648594349385,0.0010702024625730555,0.03283894130555187,-0.0335031713136823,-0.07877253797318318,-0.02280104796415927,-0.027752657281181814,-0.0026293442610179074,-0.06973566646964224,-0.010163453972322545
31,-0.009951475121850462,-0.02218209628166945,-0.014147767622455731,0.004183933694612563,-0.01002491982654563,-0.0120885625351832,-0.010552053699261932,-0.029645772434673923,0.0005018439496626836,-0.011038728929622876,-0.009115314262583607,0.014508376763902486,-0.010163453972322545,-0.003746566008349661,-0.001956702585112824,-0.07202870154471752,0.011705399049858567
32,0.02148705699185549,0.007228606779396518,-0.015417286445323808,0.0028967104479982186,0.00034749115572219047,0.016975214887408052,0.003695804009634207,0.013406443877104213,0.002360197500683503,0.05820779447568114,0.009746415908740591,0.012043909337125625,0.011705399049858567,-0.0002041002436174999,0.022258571976426778,0.04601504429851655,-0.005613245942982847
33,-0.009868806185246659,0.0040762197764903085,0.010746353746021287,-0.00192885969771317,-0.00957570583163847,-0.005432118093464555,0.0003198517136251411,0.016754718787140854,-0.006736998335305611,-0.022080311929739138,-0.019787488216053695,-0.0015492462966106846,-0.005613245942982847,-0.009208103130755041,0.04737204762087033,-0.03740847300238992,-0.004362638402574004
34,0.1853429278455132,-0.0076454088052625435,-0.011628562833721934,0.004152585207282566,-0.011069089372490959,0.02378373228336672,-0.0062390134871873615,-0.006270846708132494,-0.00132665362224893,0.10431562919417003,-0.013953108056279584,0.022240978191902627,-0.004362638402574004,-0.014896191344602738,-0.02294914201129361,-0.030762126464411343,-0.017070782917811278
35,-0.021339113243309504,-0.03253507386846399,-0.000247291680537165,-0.0003750493485985551,-0.012050779706063941,0.001007501638707442,-0.0018489249396118623,-0.03155077610514545,-0.004074213363419843,0.033125503065925876,-0.018788426834517424,-0.013637813850511882,-0.017070782917811278,-0.021044527710778915,-0.03568302372384291,-0.03884585011192976,-0.12294875886010459
36,-0.10205626702744774,-0.11301256503029788,-0.13656541055816118,0.010120258288738304,-0.09097780050841175,-0.11975383496028613,-0.09767135414946793,-0.11928660904251698,-0.01875308338696491,-0.057785643279983256,-0.12245908170780295,-0.07006304497835769,-0.12294875886010459,-0.1199399959088121,-0.09598622118260425,-0.08486171563601308,-0.003258047266492703
37,-0.026080306953407018,0.011296961016100893,-0.022980843604214263,-0.004652663063133389,-0.026424376799837224,-0.02966223305941862,-0.015739716120487746,-0.019753638726696443,0.01590864889245669,-0.01133536432883131,0.0077389087106864984,0.015464656429974744,-0.003258047266492703,-0.014653925619834585,0.03819466793681858,0.03892885365229293,-0.031132816388836804
38,0.0002013277032217875,-0.02999490201850208,-0.01823789788265806,0.01174494996612041,-0.036699467064800206,-0.02310597276973525,-0.012832793026949174,-0.037639079048833124,0.005096627163138967,-0.053059913262301306,-0.033889820539133586,-0.020964982935720466,-0.031132816388836804,-0.009456760482902893,-0.012788083192804889,-0.01940821894327871,-0.006713210067531672
39,-0.025117461662738094,0.005554688170009481,0.010889629924886846,-0.020528599299212802,-0.021089532854417725,-0.00668034385120142,-0.0038059025566984372,-0.0077970541918159775,-0.0011732201854660618,-0.054151540084305894,-0.012482659701499643,0.04250342974794785,-0.006713210067531672,-0.00462534200540865,0.02544274649361533,-0.05499615806206093,0.017620588387422975
40,0.0135185652064298,0.003192813108903403,0.015791453275047607,0.0027350562866654826,0.03648000829208886,0.006232702178763372,0.012460548797064597,0.020458347411185906,0.006759518759591687,0.08063571899736144,0.009516109413793439,0.038276918320607534,0.017620588387422975,0.002137331525640107,0.01972424436668896,0.018581959853409824,-0.15752229382098304
41,-0.10973070456845835,-0.10994752984825718,-0.18908639378922298,0.008212436257263755,-0.17096387891636755,-0.13888734063409514,-0.1337324887882011,-0.15075796484903692,-0.009876749689934794,-0.21545176045994374,-0.13435110175557963,-0.06328836197017274,-0.15752229382098304,-0.1615867407301298,-0.10148223480328966,-0.08532806700943174,-0.12626780626780632
42,-0.07332518381578068,-0.09198138623561114,-0.08282521727134762,-0.00023525029651338958,-0.13146383719159416,-0.14940662297130347,-0.08613791673594728,-0.14843053165086584,-0.014175816348335757,-0.16892460307812007,-0.09816572100728427,-0.09084711167251536,-0.12626780626780632,-0.12425488831234577,-0.13911466409995898,-0.06750300909553397,0.04881117700764914
43,0.0687403175329333,0.027935718447230418,0.03695214030021354,-0.0054316388058236464,0.0761847224319947,0.09854788601451125,0.03376109365277968,0.06706821389648221,0.019307410515494006,0.0751697565627989,0.049218924955060306,0.029731371024507514,0.04881117700764914,0.06409237394684753,0.054323914427541364,0.0858294854222943,-0.07311577823132231
44,-0.017114929291774494,-0.06728924878181897,-0.04474288830740858,0.004997979120868301,-0.07154322033214755,-0.06682729230352225,-0.05133013339359482,-0.07377997861025243,0.01081919668173481,-0.06679056453346455,-0.07140055262960565,-0.048187092176718016,-0.07311577823132231,-0.05772626032159933,-0.07801637798986694,-0.014697892539532686,-0.026912695531387643
45,-0.038092221580230956,0.012893261350880758,0.01167358305204691,0.001108408208106093,-0.03442242704867482,0.026810092755756187,-0.004312931464930836,-0.019037525957694923,-0.015646351188353225,-0.03970713871256504,-0.0010995462042359128,-0.04377581674802855,-0.026912695531387643,-0.014881488581250046,-0.035069782797382154,-0.0212728908494646,-0.07949974046197772
46,-0.11960471329108469,-0.09415898233529607,-0.12410452835116159,0.0023025445566866587,-0.07956015640322955,-0.11755036098983829,-0.10727816871438711,-0.11412920791851133,-0.002387616149485572,-0.13595248722456532,-0.09148095286958524,-0.07876729139872574,-0.07949974046197772,-0.0820421659424424,-0.14903068798251762,-0.057864683057424204,0.026045429714346202
